Lin.mtx,11.9798
cage15.mtx,17.4203919606
delaunay_n23.mtx,6.21331358171
germany_osm.mtx,4.2678
great-britain_osm.mtx,4.43679
hugebubbles-00020.mtx,2.77207699686
kkt_power.mtx,2.91826
rajat26.mtx,5.42215
rajat30.mtx,12.2414
rajat31.mtx,20.0089
road_usa.mtx,3.53248
thermal2.mtx,8.16079
vector,1.05438
venturiLevel3.mtx,8.56826
webbase-1M.mtx,11.089
wikipedia-20061104.mtx,4.18145
